FileName,TID,Folder,Option
2020111605-8,2020111605-8,1st Batch\Dhanmondi_TBSTC,
2020111606-6,2020111606-6,1st Batch\Dhanmondi_TBSTC,
2020111607-4,2020111607-4,1st Batch\Dhanmondi_TBSTC,
2020111608-2,2020111608-2,1st Batch\Dhanmondi_TBSTC,
2020111609-0,2020111609-0,1st Batch\Dhanmondi_TBSTC,
2020111610-8,2020111610-8,1st Batch\Dhanmondi_TBSTC,
2020111611-6,2020111611-6,1st Batch\Dhanmondi_TBSTC,
2020111612-4,2020111612-4,1st Batch\Dhanmondi_TBSTC,
2020111613-2,2020111613-2,1st Batch\Dhanmondi_TBSTC,
2020111614-0,2020111614-0,1st Batch\Dhanmondi_TBSTC,
2020111615-7,2020111615-7,1st Batch\Dhanmondi_TBSTC,
2020111616-5,2020111616-5,1st Batch\Dhanmondi_TBSTC,
2020111617-3,2020111617-3,1st Batch\Dhanmondi_TBSTC,
2020111618-1,2020111618-1,1st Batch\Dhanmondi_TBSTC,
2020111619-9,2020111619-9,1st Batch\Dhanmondi_TBSTC,
2020111620-7,2020111620-7,1st Batch\Dhanmondi_TBSTC,
2020111625-6,2020111625-6,1st Batch\Dhanmondi_TBSTC,
2020111626-4,2020111626-4,1st Batch\Dhanmondi_TBSTC,
2020111628-0,2020111628-0,1st Batch\Dhanmondi_TBSTC,
2020111629-8,2020111629-8,1st Batch\Dhanmondi_TBSTC,
2020111630-6,2020111630-6,1st Batch\Dhanmondi_TBSTC,
2020111631-4,2020111631-4,1st Batch\Dhanmondi_TBSTC,
2020111632-2,2020111632-2,1st Batch\Dhanmondi_TBSTC,
2020111633-0,2020111633-0,1st Batch\Dhanmondi_TBSTC,
2020111634-8,2020111634-8,1st Batch\Dhanmondi_TBSTC,
2020111635-5,2020111635-5,1st Batch\Dhanmondi_TBSTC,
2020111636-3,2020111636-3,1st Batch\Dhanmondi_TBSTC,
2020111637-1,2020111637-1,1st Batch\Dhanmondi_TBSTC,
2020111638-9,2020111638-9,1st Batch\Dhanmondi_TBSTC,
2020111639-7,2020111639-7,1st Batch\Dhanmondi_TBSTC,
2020111640-5,2020111640-5,1st Batch\Dhanmondi_TBSTC,
2020111641-3,2020111641-3,1st Batch\Dhanmondi_TBSTC,
2020111642-1,2020111642-1,1st Batch\Dhanmondi_TBSTC,
2020111643-9,2020111643-9,1st Batch\Dhanmondi_TBSTC,
2020111644-7,2020111644-7,1st Batch\Dhanmondi_TBSTC,
2020111645-4,2020111645-4,1st Batch\Dhanmondi_TBSTC,
2020111647-0,2020111647-0,1st Batch\Dhanmondi_TBSTC,
2020111648-8,2020111648-8,1st Batch\Dhanmondi_TBSTC,
2020111649-6,2020111649-6,1st Batch\Dhanmondi_TBSTC,
2020111650-4,2020111650-4,1st Batch\Dhanmondi_TBSTC,
2020111690-0,2020111690-0,1st Batch\Dhanmondi_TBSTC,
2020111691-8,2020111691-8,1st Batch\Dhanmondi_TBSTC,
2020111692-6,2020111692-6,1st Batch\Dhanmondi_TBSTC,
2020111693-4,2020111693-4,1st Batch\Dhanmondi_TBSTC,
2020111694-2,2020111694-2,1st Batch\Dhanmondi_TBSTC,
2020111695-9,2020111695-9,1st Batch\Dhanmondi_TBSTC,
2020111696-7,2020111696-7,1st Batch\Dhanmondi_TBSTC,
2020111697-5,2020111697-5,1st Batch\Dhanmondi_TBSTC,
2020111698-3,2020111698-3,1st Batch\Dhanmondi_TBSTC,
2020111699-1,2020111699-1,1st Batch\Dhanmondi_TBSTC,
2020111700-7,2020111700-7,1st Batch\Dhanmondi_TBSTC,
2020111701-5,2020111701-5,1st Batch\Dhanmondi_TBSTC,
2020111703-1,2020111703-1,1st Batch\Dhanmondi_TBSTC,
2020111704-9,2020111704-9,1st Batch\Dhanmondi_TBSTC,
2020111705-6,2020111705-6,1st Batch\Dhanmondi_TBSTC,
2020111706-4,2020111706-4,1st Batch\Dhanmondi_TBSTC,
2020111707-2,2020111707-2,1st Batch\Dhanmondi_TBSTC,
2020111708-0,2020111708-0,1st Batch\Dhanmondi_TBSTC,
2020111709-8,2020111709-8,1st Batch\Dhanmondi_TBSTC,
2020111710-6,2020111710-6,1st Batch\Dhanmondi_TBSTC,
2020111711-4,2020111711-4,1st Batch\Dhanmondi_TBSTC,
2020111712-2,2020111712-2,1st Batch\Dhanmondi_TBSTC,
2020111713-0,2020111713-0,1st Batch\Dhanmondi_TBSTC,
2020111715-5,2020111715-5,1st Batch\Dhanmondi_TBSTC,
2020111716-3,2020111716-3,1st Batch\Dhanmondi_TBSTC,
2020111717-1,2020111717-1,1st Batch\Dhanmondi_TBSTC,
2020111718-9,2020111718-9,1st Batch\Dhanmondi_TBSTC,
2020111719-7,2020111719-7,1st Batch\Dhanmondi_TBSTC,
2020111756-9,2020111756-9,1st Batch\Dhanmondi_TBSTC,
2020111761-9,2020111761-9,1st Batch\Dhanmondi_TBSTC,
2020111767-6,2020111767-6,1st Batch\Dhanmondi_TBSTC,
2020111768-4,2020111768-4,1st Batch\Dhanmondi_TBSTC,
2020111770-0,2020111770-0,1st Batch\Dhanmondi_TBSTC,
2020111771-8,2020111771-8,1st Batch\Dhanmondi_TBSTC,
2020111772-6,2020111772-6,1st Batch\Dhanmondi_TBSTC,
2020111773-4,2020111773-4,1st Batch\Dhanmondi_TBSTC,
2020111774-2,2020111774-2,1st Batch\Dhanmondi_TBSTC,
2020111776-7,2020111776-7,1st Batch\Dhanmondi_TBSTC,
2020111777-5,2020111777-5,1st Batch\Dhanmondi_TBSTC,
2020111778-3,2020111778-3,1st Batch\Dhanmondi_TBSTC,
2020111779-1,2020111779-1,1st Batch\Dhanmondi_TBSTC,
2020111780-9,2020111780-9,1st Batch\Dhanmondi_TBSTC,
2020111781-7,2020111781-7,1st Batch\Dhanmondi_TBSTC,
2020111782-5,2020111782-5,1st Batch\Dhanmondi_TBSTC,
2020111783-3,2020111783-3,1st Batch\Dhanmondi_TBSTC,
2020111784-1,2020111784-1,1st Batch\Dhanmondi_TBSTC,
2020111785-8,2020111785-8,1st Batch\Dhanmondi_TBSTC,
2020111786-6,2020111786-6,1st Batch\Dhanmondi_TBSTC,
2020111787-4,2020111787-4,1st Batch\Dhanmondi_TBSTC,
2020111788-2,2020111788-2,1st Batch\Dhanmondi_TBSTC,
2020111789-0,2020111789-0,1st Batch\Dhanmondi_TBSTC,
2020111790-8,2020111790-8,1st Batch\Dhanmondi_TBSTC,
2020111791-6,2020111791-6,1st Batch\Dhanmondi_TBSTC,
2020111792-4,2020111792-4,1st Batch\Dhanmondi_TBSTC,
2020111793-2,2020111793-2,1st Batch\Dhanmondi_TBSTC,
2020111794-0,2020111794-0,1st Batch\Dhanmondi_TBSTC,
2020111795-7,2020111795-7,1st Batch\Dhanmondi_TBSTC,
2020111796-5,2020111796-5,1st Batch\Dhanmondi_TBSTC,
2020111797-3,2020111797-3,1st Batch\Dhanmondi_TBSTC,
2020111798-1,2020111798-1,1st Batch\Dhanmondi_TBSTC,
2020111800-5,2020111800-5,1st Batch\Dhanmondi_TBSTC,
2020111801-3,2020111801-3,1st Batch\Dhanmondi_TBSTC,
2020111802-1,2020111802-1,1st Batch\Dhanmondi_TBSTC,
2020111803-9,2020111803-9,1st Batch\Dhanmondi_TBSTC,
2020111804-7,2020111804-7,1st Batch\Dhanmondi_TBSTC,
2020111806-2,2020111806-2,1st Batch\Dhanmondi_TBSTC,
2020111807-0,2020111807-0,1st Batch\Dhanmondi_TBSTC,
2020111808-8,2020111808-8,1st Batch\Dhanmondi_TBSTC,
2020111809-6,2020111809-6,1st Batch\Dhanmondi_TBSTC,
2020111810-4,2020111810-4,1st Batch\Dhanmondi_TBSTC,
2020111811-2,2020111811-2,1st Batch\Dhanmondi_TBSTC,
2020111812-0,2020111812-0,1st Batch\Dhanmondi_TBSTC,
2020111813-8,2020111813-8,1st Batch\Dhanmondi_TBSTC,
2020111814-6,2020111814-6,1st Batch\Dhanmondi_TBSTC,
2020111815-3,2020111815-3,1st Batch\Dhanmondi_TBSTC,
2020111816-1,2020111816-1,1st Batch\Dhanmondi_TBSTC,
2020111817-9,2020111817-9,1st Batch\Dhanmondi_TBSTC,
2020111818-7,2020111818-7,1st Batch\Dhanmondi_TBSTC,
2020111819-5,2020111819-5,1st Batch\Dhanmondi_TBSTC,
2020111820-3,2020111820-3,1st Batch\Dhanmondi_TBSTC,
2020111821-1,2020111821-1,1st Batch\Dhanmondi_TBSTC,
2020111822-9,2020111822-9,1st Batch\Dhanmondi_TBSTC,
2020111823-7,2020111823-7,1st Batch\Dhanmondi_TBSTC,
2020111824-5,2020111824-5,1st Batch\Dhanmondi_TBSTC,
2020111825-2,2020111825-2,1st Batch\Dhanmondi_TBSTC,
2020111826-0,2020111826-0,1st Batch\Dhanmondi_TBSTC,
2020111827-8,2020111827-8,1st Batch\Dhanmondi_TBSTC,
2020111845-0,2020111845-0,1st Batch\Dhanmondi_TBSTC,
2020111846-8,2020111846-8,1st Batch\Dhanmondi_TBSTC,
2020111847-6,2020111847-6,1st Batch\Dhanmondi_TBSTC,
2020111848-4,2020111848-4,1st Batch\Dhanmondi_TBSTC,
2020111850-0,2020111850-0,1st Batch\Dhanmondi_TBSTC,
2020111851-8,2020111851-8,1st Batch\Dhanmondi_TBSTC,
2020111852-6,2020111852-6,1st Batch\Dhanmondi_TBSTC,
2020111853-4,2020111853-4,1st Batch\Dhanmondi_TBSTC,
2020111854-2,2020111854-2,1st Batch\Dhanmondi_TBSTC,
2020111855-9,2020111855-9,1st Batch\Dhanmondi_TBSTC,
2020111856-7,2020111856-7,1st Batch\Dhanmondi_TBSTC,
2020111857-5,2020111857-5,1st Batch\Dhanmondi_TBSTC,
2020111858-3,2020111858-3,1st Batch\Dhanmondi_TBSTC,
2020111859-1,2020111859-1,1st Batch\Dhanmondi_TBSTC,
2020111860-9,2020111860-9,1st Batch\Dhanmondi_TBSTC,
2020111861-7,2020111861-7,1st Batch\Dhanmondi_TBSTC,
2020111862-5,2020111862-5,1st Batch\Dhanmondi_TBSTC,
2020111863-3,2020111863-3,1st Batch\Dhanmondi_TBSTC,
2020111864-1,2020111864-1,1st Batch\Dhanmondi_TBSTC,
2020111865-8,2020111865-8,1st Batch\Dhanmondi_TBSTC,
2020111866-6,2020111866-6,1st Batch\Dhanmondi_TBSTC,
2020111867-4,2020111867-4,1st Batch\Dhanmondi_TBSTC,
2020111868-2,2020111868-2,1st Batch\Dhanmondi_TBSTC,
2020111869-0,2020111869-0,1st Batch\Dhanmondi_TBSTC,
2020111870-8,2020111870-8,1st Batch\Dhanmondi_TBSTC,
2020111871-6,2020111871-6,1st Batch\Dhanmondi_TBSTC,
2020111872-4,2020111872-4,1st Batch\Dhanmondi_TBSTC,
2020111873-2,2020111873-2,1st Batch\Dhanmondi_TBSTC,
2020111874-0,2020111874-0,1st Batch\Dhanmondi_TBSTC,
2020111875-7,2020111875-7,1st Batch\Dhanmondi_TBSTC,
2020111876-5,2020111876-5,1st Batch\Dhanmondi_TBSTC,
2020111878-1,2020111878-1,1st Batch\Dhanmondi_TBSTC,
2020111879-9,2020111879-9,1st Batch\Dhanmondi_TBSTC,
2020111880-7,2020111880-7,1st Batch\Dhanmondi_TBSTC,
2020111882-3,2020111882-3,1st Batch\Dhanmondi_TBSTC,
2020111883-1,2020111883-1,1st Batch\Dhanmondi_TBSTC,
2020111884-9,2020111884-9,1st Batch\Dhanmondi_TBSTC,
2020111885-6,2020111885-6,1st Batch\Dhanmondi_TBSTC,
2020111887-2,2020111887-2,1st Batch\Dhanmondi_TBSTC,
2020111888-0,2020111888-0,1st Batch\Dhanmondi_TBSTC,
2020111889-8,2020111889-8,1st Batch\Dhanmondi_TBSTC,
2020111890-6,2020111890-6,1st Batch\Dhanmondi_TBSTC,
2020111891-4,2020111891-4,1st Batch\Dhanmondi_TBSTC,
2020111892-2,2020111892-2,1st Batch\Dhanmondi_TBSTC,
2020111893-0,2020111893-0,1st Batch\Dhanmondi_TBSTC,
2020111894-8,2020111894-8,1st Batch\Dhanmondi_TBSTC,
2020111895-5,2020111895-5,1st Batch\Dhanmondi_TBSTC,
2020111896-3,2020111896-3,1st Batch\Dhanmondi_TBSTC,
2020111897-1,2020111897-1,1st Batch\Dhanmondi_TBSTC,
2020111898-9,2020111898-9,1st Batch\Dhanmondi_TBSTC,
2020111899-7,2020111899-7,1st Batch\Dhanmondi_TBSTC,
2020111900-3,2020111900-3,1st Batch\Dhanmondi_TBSTC,
2020111901-1,2020111901-1,1st Batch\Dhanmondi_TBSTC,
2020111902-9,2020111902-9,1st Batch\Dhanmondi_TBSTC,
2020111903-7,2020111903-7,1st Batch\Dhanmondi_TBSTC,
2020111904-5,2020111904-5,1st Batch\Dhanmondi_TBSTC,
2020111905-2,2020111905-2,1st Batch\Dhanmondi_TBSTC,
2020111906-0,2020111906-0,1st Batch\Dhanmondi_TBSTC,
2020111907-8,2020111907-8,1st Batch\Dhanmondi_TBSTC,
2020111908-6,2020111908-6,1st Batch\Dhanmondi_TBSTC,
2020111909-4,2020111909-4,1st Batch\Dhanmondi_TBSTC,
2020111910-2,2020111910-2,1st Batch\Dhanmondi_TBSTC,
2020111911-0,2020111911-0,1st Batch\Dhanmondi_TBSTC,
2020111912-8,2020111912-8,1st Batch\Dhanmondi_TBSTC,
2020111913-6,2020111913-6,1st Batch\Dhanmondi_TBSTC,
2020111914-4,2020111914-4,1st Batch\Dhanmondi_TBSTC,
2020111915-1,2020111915-1,1st Batch\Dhanmondi_TBSTC,
2020111917-7,2020111917-7,1st Batch\Dhanmondi_TBSTC,
2020111918-5,2020111918-5,1st Batch\Dhanmondi_TBSTC,
2020111919-3,2020111919-3,1st Batch\Dhanmondi_TBSTC,
2020111921-9,2020111921-9,1st Batch\Dhanmondi_TBSTC,
2020111922-7,2020111922-7,1st Batch\Dhanmondi_TBSTC,
2020111923-5,2020111923-5,1st Batch\Dhanmondi_TBSTC,
2020111924-3,2020111924-3,1st Batch\Dhanmondi_TBSTC,
2020111925-0,2020111925-0,1st Batch\Dhanmondi_TBSTC,
2020111927-6,2020111927-6,1st Batch\Dhanmondi_TBSTC,
2020111928-4,2020111928-4,1st Batch\Dhanmondi_TBSTC,
2020111929-2,2020111929-2,1st Batch\Dhanmondi_TBSTC,
2020111930-0,2020111930-0,1st Batch\Dhanmondi_TBSTC,
2020111931-8,2020111931-8,1st Batch\Dhanmondi_TBSTC,
2020111975-5,2020111975-5,1st Batch\Dhanmondi_TBSTC,
2020112017-5,2020112017-5,1st Batch\Dhanmondi_TBSTC,
2020112018-3,2020112018-3,1st Batch\Dhanmondi_TBSTC,
2020112019-1,2020112019-1,1st Batch\Dhanmondi_TBSTC,
2020112020-9,2020112020-9,1st Batch\Dhanmondi_TBSTC,
2020112021-7,2020112021-7,1st Batch\Dhanmondi_TBSTC,
2020112022-5,2020112022-5,1st Batch\Dhanmondi_TBSTC,
2020112024-1,2020112024-1,1st Batch\Dhanmondi_TBSTC,
2020112025-8,2020112025-8,1st Batch\Dhanmondi_TBSTC,
2020112026-6,2020112026-6,1st Batch\Dhanmondi_TBSTC,
2020112027-4,2020112027-4,1st Batch\Dhanmondi_TBSTC,
2020112028-2,2020112028-2,1st Batch\Dhanmondi_TBSTC,
2020112033-2,2020112033-2,1st Batch\Dhanmondi_TBSTC,
2020112036-5,2020112036-5,1st Batch\Dhanmondi_TBSTC,
2020112039-9,2020112039-9,1st Batch\Dhanmondi_TBSTC,
2020112040-7,2020112040-7,1st Batch\Dhanmondi_TBSTC,
2020112042-3,2020112042-3,1st Batch\Dhanmondi_TBSTC,
2020112043-1,2020112043-1,1st Batch\Dhanmondi_TBSTC,
2020112044-9,2020112044-9,1st Batch\Dhanmondi_TBSTC,
2020112045-6,2020112045-6,1st Batch\Dhanmondi_TBSTC,
2020112046-4,2020112046-4,1st Batch\Dhanmondi_TBSTC,
2020112047-2,2020112047-2,1st Batch\Dhanmondi_TBSTC,
2020112048-0,2020112048-0,1st Batch\Dhanmondi_TBSTC,
2020112049-8,2020112049-8,1st Batch\Dhanmondi_TBSTC,
2020112050-6,2020112050-6,1st Batch\Dhanmondi_TBSTC,
2020112051-4,2020112051-4,1st Batch\Dhanmondi_TBSTC,
2020112054-8,2020112054-8,1st Batch\Dhanmondi_TBSTC,
2020112055-5,2020112055-5,1st Batch\Dhanmondi_TBSTC,
2020112056-3,2020112056-3,1st Batch\Dhanmondi_TBSTC,
2020112057-1,2020112057-1,1st Batch\Dhanmondi_TBSTC,
2020112058-9,2020112058-9,1st Batch\Dhanmondi_TBSTC,
2020112061-3,2020112061-3,1st Batch\Dhanmondi_TBSTC,
2020112062-1,2020112062-1,1st Batch\Dhanmondi_TBSTC,
2020112078-7,2020112078-7,1st Batch\Dhanmondi_TBSTC,
2020112079-5,2020112079-5,1st Batch\Dhanmondi_TBSTC,
2020112080-3,2020112080-3,1st Batch\Dhanmondi_TBSTC,
2020112081-1,2020112081-1,1st Batch\Dhanmondi_TBSTC,
2020112082-9,2020112082-9,1st Batch\Dhanmondi_TBSTC,
2020112083-7,2020112083-7,1st Batch\Dhanmondi_TBSTC,
2020112084-5,2020112084-5,1st Batch\Dhanmondi_TBSTC,
2020112085-2,2020112085-2,1st Batch\Dhanmondi_TBSTC,
2020112086-0,2020112086-0,1st Batch\Dhanmondi_TBSTC,
2020112088-6,2020112088-6,1st Batch\Dhanmondi_TBSTC,
2020112089-4,2020112089-4,1st Batch\Dhanmondi_TBSTC,
2020112090-2,2020112090-2,1st Batch\Dhanmondi_TBSTC,
2020112091-0,2020112091-0,1st Batch\Dhanmondi_TBSTC,
2020112092-8,2020112092-8,1st Batch\Dhanmondi_TBSTC,
2020112093-6,2020112093-6,1st Batch\Dhanmondi_TBSTC,
2020112094-4,2020112094-4,1st Batch\Dhanmondi_TBSTC,
2020112095-1,2020112095-1,1st Batch\Dhanmondi_TBSTC,
2020112096-9,2020112096-9,1st Batch\Dhanmondi_TBSTC,
2020112097-7,2020112097-7,1st Batch\Dhanmondi_TBSTC,
2020112098-5,2020112098-5,1st Batch\Dhanmondi_TBSTC,
2020112099-3,2020112099-3,1st Batch\Dhanmondi_TBSTC,
2020112100-9,2020112100-9,1st Batch\Dhanmondi_TBSTC,
2020112137-1,2020112137-1,1st Batch\Dhanmondi_TBSTC,
2020112139-7,2020112139-7,1st Batch\Dhanmondi_TBSTC,
2020112173-6,2020112173-6,1st Batch\Dhanmondi_TBSTC,
2020112179-3,2020112179-3,1st Batch\Dhanmondi_TBSTC,
2020112180-1,2020112180-1,1st Batch\Dhanmondi_TBSTC,
2020112181-9,2020112181-9,1st Batch\Dhanmondi_TBSTC,
2020112183-5,2020112183-5,1st Batch\Dhanmondi_TBSTC,
2020112185-0,2020112185-0,1st Batch\Dhanmondi_TBSTC,
2020112186-8,2020112186-8,1st Batch\Dhanmondi_TBSTC,
2020112200-7,2020112200-7,1st Batch\Dhanmondi_TBSTC,
2020112201-5,2020112201-5,1st Batch\Dhanmondi_TBSTC,
2020112202-3,2020112202-3,1st Batch\Dhanmondi_TBSTC,
2020112203-1,2020112203-1,1st Batch\Dhanmondi_TBSTC,
2020112204-9,2020112204-9,1st Batch\Dhanmondi_TBSTC,
2020112205-6,2020112205-6,1st Batch\Dhanmondi_TBSTC,
2020112206-4,2020112206-4,1st Batch\Dhanmondi_TBSTC,
2020112207-2,2020112207-2,1st Batch\Dhanmondi_TBSTC,
2020112208-0,2020112208-0,1st Batch\Dhanmondi_TBSTC,
2020112209-8,2020112209-8,1st Batch\Dhanmondi_TBSTC,
2020112210-6,2020112210-6,1st Batch\Dhanmondi_TBSTC,
2020112212-2,2020112212-2,1st Batch\Dhanmondi_TBSTC,
2020112214-8,2020112214-8,1st Batch\Dhanmondi_TBSTC,
2020112243-7,2020112243-7,1st Batch\Dhanmondi_TBSTC,
2020112247-8,2020112247-8,1st Batch\Dhanmondi_TBSTC,
2020112248-6,2020112248-6,1st Batch\Dhanmondi_TBSTC,
2020112249-4,2020112249-4,1st Batch\Dhanmondi_TBSTC,
2020112251-0,2020112251-0,1st Batch\Dhanmondi_TBSTC,
2020112252-8,2020112252-8,1st Batch\Dhanmondi_TBSTC,
2020112253-6,2020112253-6,1st Batch\Dhanmondi_TBSTC,
2020112254-4,2020112254-4,1st Batch\Dhanmondi_TBSTC,
2020112256-9,2020112256-9,1st Batch\Dhanmondi_TBSTC,
2020112257-7,2020112257-7,1st Batch\Dhanmondi_TBSTC,
2020112258-5,2020112258-5,1st Batch\Dhanmondi_TBSTC,
2020112259-3,2020112259-3,1st Batch\Dhanmondi_TBSTC,
2020112261-9,2020112261-9,1st Batch\Dhanmondi_TBSTC,
2020112262-7,2020112262-7,1st Batch\Dhanmondi_TBSTC,
2020112263-5,2020112263-5,1st Batch\Dhanmondi_TBSTC,
2020112264-3,2020112264-3,1st Batch\Dhanmondi_TBSTC,
2020112265-0,2020112265-0,1st Batch\Dhanmondi_TBSTC,
2020112266-8,2020112266-8,1st Batch\Dhanmondi_TBSTC,
2020112269-2,2020112269-2,1st Batch\Dhanmondi_TBSTC,
2020112270-0,2020112270-0,1st Batch\Dhanmondi_TBSTC,
2020112271-8,2020112271-8,1st Batch\Dhanmondi_TBSTC,
2020112272-6,2020112272-6,1st Batch\Dhanmondi_TBSTC,
2020112273-4,2020112273-4,1st Batch\Dhanmondi_TBSTC,
2020112274-2,2020112274-2,1st Batch\Dhanmondi_TBSTC,
2020112275-9,2020112275-9,1st Batch\Dhanmondi_TBSTC,
2020112276-7,2020112276-7,1st Batch\Dhanmondi_TBSTC,
2020112277-5,2020112277-5,1st Batch\Dhanmondi_TBSTC,
2020112278-3,2020112278-3,1st Batch\Dhanmondi_TBSTC,
2020112279-1,2020112279-1,1st Batch\Dhanmondi_TBSTC,
2020112280-9,2020112280-9,1st Batch\Dhanmondi_TBSTC,
2020112303-9,2020112303-9,1st Batch\Dhanmondi_TBSTC,
2020112304-7,2020112304-7,1st Batch\Dhanmondi_TBSTC,
2020112305-4,2020112305-4,1st Batch\Dhanmondi_TBSTC,
2020112306-2,2020112306-2,1st Batch\Dhanmondi_TBSTC,
2020112307-0,2020112307-0,1st Batch\Dhanmondi_TBSTC,
2020112310-4,2020112310-4,1st Batch\Dhanmondi_TBSTC,
2020112311-2,2020112311-2,1st Batch\Dhanmondi_TBSTC,
2020112313-8,2020112313-8,1st Batch\Dhanmondi_TBSTC,
2020112314-6,2020112314-6,1st Batch\Dhanmondi_TBSTC,
2020112315-3,2020112315-3,1st Batch\Dhanmondi_TBSTC,
2020112316-1,2020112316-1,1st Batch\Dhanmondi_TBSTC,
2020112321-1,2020112321-1,1st Batch\Dhanmondi_TBSTC,
2020112322-9,2020112322-9,1st Batch\Dhanmondi_TBSTC,
2020112323-7,2020112323-7,1st Batch\Dhanmondi_TBSTC,
2020112324-5,2020112324-5,1st Batch\Dhanmondi_TBSTC,
2020112325-2,2020112325-2,1st Batch\Dhanmondi_TBSTC,
2020112326-0,2020112326-0,1st Batch\Dhanmondi_TBSTC,
2020112327-8,2020112327-8,1st Batch\Dhanmondi_TBSTC,
2020112328-6,2020112328-6,1st Batch\Dhanmondi_TBSTC,
2020112329-4,2020112329-4,1st Batch\Dhanmondi_TBSTC,
2020112330-2,2020112330-2,1st Batch\Dhanmondi_TBSTC,
2020112331-0,2020112331-0,1st Batch\Dhanmondi_TBSTC,
2020112332-8,2020112332-8,1st Batch\Dhanmondi_TBSTC,
2020112333-6,2020112333-6,1st Batch\Dhanmondi_TBSTC,
2020112334-4,2020112334-4,1st Batch\Dhanmondi_TBSTC,
2020112335-1,2020112335-1,1st Batch\Dhanmondi_TBSTC,
2020112336-9,2020112336-9,1st Batch\Dhanmondi_TBSTC,
2020112337-7,2020112337-7,1st Batch\Dhanmondi_TBSTC,
2020112338-5,2020112338-5,1st Batch\Dhanmondi_TBSTC,
2020112339-3,2020112339-3,1st Batch\Dhanmondi_TBSTC,
2020112340-1,2020112340-1,1st Batch\Dhanmondi_TBSTC,
2020112341-9,2020112341-9,1st Batch\Dhanmondi_TBSTC,
2020112342-7,2020112342-7,1st Batch\Dhanmondi_TBSTC,
2020112343-5,2020112343-5,1st Batch\Dhanmondi_TBSTC,
2020112344-3,2020112344-3,1st Batch\Dhanmondi_TBSTC,
2020112345-0,2020112345-0,1st Batch\Dhanmondi_TBSTC,
2020112348-4,2020112348-4,1st Batch\Dhanmondi_TBSTC,
2020112349-2,2020112349-2,1st Batch\Dhanmondi_TBSTC,
2020112350-0,2020112350-0,1st Batch\Dhanmondi_TBSTC,
2020112353-4,2020112353-4,1st Batch\Dhanmondi_TBSTC,
2020112356-7,2020112356-7,1st Batch\Dhanmondi_TBSTC,
2020112357-5,2020112357-5,1st Batch\Dhanmondi_TBSTC,
2020112358-3,2020112358-3,1st Batch\Dhanmondi_TBSTC,
2020112359-1,2020112359-1,1st Batch\Dhanmondi_TBSTC,
2020112360-9,2020112360-9,1st Batch\Dhanmondi_TBSTC,
2020112361-7,2020112361-7,1st Batch\Dhanmondi_TBSTC,
2020112362-5,2020112362-5,1st Batch\Dhanmondi_TBSTC,
2020112363-3,2020112363-3,1st Batch\Dhanmondi_TBSTC,
2020112364-1,2020112364-1,1st Batch\Dhanmondi_TBSTC,
2020112365-8,2020112365-8,1st Batch\Dhanmondi_TBSTC,
2020112366-6,2020112366-6,1st Batch\Dhanmondi_TBSTC,
2020112367-4,2020112367-4,1st Batch\Dhanmondi_TBSTC,
2020112368-2,2020112368-2,1st Batch\Dhanmondi_TBSTC,
2020112369-0,2020112369-0,1st Batch\Dhanmondi_TBSTC,
2020112371-6,2020112371-6,1st Batch\Dhanmondi_TBSTC,
2020112374-0,2020112374-0,1st Batch\Dhanmondi_TBSTC,
2020112375-7,2020112375-7,1st Batch\Dhanmondi_TBSTC,
2020112376-5,2020112376-5,1st Batch\Dhanmondi_TBSTC,
2020112377-3,2020112377-3,1st Batch\Dhanmondi_TBSTC,
2020112378-1,2020112378-1,1st Batch\Dhanmondi_TBSTC,
2020112379-9,2020112379-9,1st Batch\Dhanmondi_TBSTC,
2020112380-7,2020112380-7,1st Batch\Dhanmondi_TBSTC,
2020112381-5,2020112381-5,1st Batch\Dhanmondi_TBSTC,
2020112382-3,2020112382-3,1st Batch\Dhanmondi_TBSTC,
2020112383-1,2020112383-1,1st Batch\Dhanmondi_TBSTC,
2020112384-9,2020112384-9,1st Batch\Dhanmondi_TBSTC,
2020112385-6,2020112385-6,1st Batch\Dhanmondi_TBSTC,
2020112387-2,2020112387-2,1st Batch\Dhanmondi_TBSTC,
2020112388-0,2020112388-0,1st Batch\Dhanmondi_TBSTC,
2020112389-8,2020112389-8,1st Batch\Dhanmondi_TBSTC,
2020112390-6,2020112390-6,1st Batch\Dhanmondi_TBSTC,
2020112391-4,2020112391-4,1st Batch\Dhanmondi_TBSTC,
2020112392-2,2020112392-2,1st Batch\Dhanmondi_TBSTC,
2020112393-0,2020112393-0,1st Batch\Dhanmondi_TBSTC,
2020112394-8,2020112394-8,1st Batch\Dhanmondi_TBSTC,
2020112396-3,2020112396-3,1st Batch\Dhanmondi_TBSTC,
2020112398-9,2020112398-9,1st Batch\Dhanmondi_TBSTC,
2020112399-7,2020112399-7,1st Batch\Dhanmondi_TBSTC,
2020112401-1,2020112401-1,1st Batch\Dhanmondi_TBSTC,
2020112402-9,2020112402-9,1st Batch\Dhanmondi_TBSTC,
2020112403-7,2020112403-7,1st Batch\Dhanmondi_TBSTC,
2020112404-5,2020112404-5,1st Batch\Dhanmondi_TBSTC,
2020112405-2,2020112405-2,1st Batch\Dhanmondi_TBSTC,
2020112406-0,2020112406-0,1st Batch\Dhanmondi_TBSTC,
2020112407-8,2020112407-8,1st Batch\Dhanmondi_TBSTC,
