"","Country","DeepLearningSystem","Score","%XpertSaved","accuracy","Sens","Sens_L","Sens_H","Spec","ppv","Spec_L","Spec_H","PPV_L","PPV_H","npv","NPV_L","NPV_H","Sensitivity","Specificity","PPV","NPV","X","Comment"
"460","Bangladesh","IF1",0.55,0.6989,0.7839,0.7788,0.765,0.7922,0.7848,0.3942,0.7791,0.7904,0.3829,0.4056,0.9518,0.9484,0.955,"0.7788(0.76-0.79)","0.7848(0.78-0.79)","0.3942(0.38-0.41)","0.9518(0.95-0.96)",0.2152,""
"461","Bangladesh","IF1",0.56,0.7033,0.7869,0.7744,0.7606,0.7879,0.7891,0.3977,0.7835,0.7947,0.3863,0.4092,0.9511,0.9478,0.9543,"0.7744(0.76-0.79)","0.7891(0.78-0.79)","0.3977(0.39-0.41)","0.9511(0.95-0.95)",0.2109,""
"462","Bangladesh","IF1",0.57,0.708,0.7906,0.7712,0.7572,0.7847,0.7941,0.4024,0.7885,0.7996,0.3909,0.414,0.9507,0.9474,0.9539,"0.7712(0.76-0.78)","0.7941(0.79-0.8)","0.4024(0.39-0.41)","0.9507(0.95-0.95)",0.2059,""
"463","Bangladesh","IF1",0.58,0.7119,0.7934,0.7673,0.7533,0.7809,0.798,0.4058,0.7924,0.8035,0.3942,0.4175,0.9502,0.9468,0.9534,"0.7673(0.75-0.78)","0.798(0.79-0.8)","0.4058(0.39-0.42)","0.9502(0.95-0.95)",0.202,""
"464","Bangladesh","IF1",0.59,0.7169,0.7963,0.7605,0.7463,0.7743,0.8028,0.4094,0.7973,0.8082,0.3977,0.4212,0.9491,0.9457,0.9523,"0.7605(0.75-0.77)","0.8028(0.8-0.81)","0.4094(0.4-0.42)","0.9491(0.95-0.95)",0.1972,""
"465","Bangladesh","IF1",0.6,0.7225,0.8006,0.7561,0.7419,0.77,0.8086,0.4153,0.8031,0.814,0.4034,0.4272,0.9486,0.9452,0.9518,"0.7561(0.74-0.77)","0.8086(0.8-0.81)","0.4153(0.4-0.43)","0.9486(0.95-0.95)",0.1914,""
"466","Bangladesh","IF1",0.61,0.728,0.8035,0.748,0.7336,0.7619,0.8135,0.419,0.8081,0.8189,0.407,0.4311,0.9472,0.9438,0.9505,"0.748(0.73-0.76)","0.8135(0.81-0.82)","0.419(0.41-0.43)","0.9472(0.94-0.95)",0.1865,""
"467","Bangladesh","IF1",0.62,0.7338,0.807,0.7403,0.7258,0.7544,0.819,0.4238,0.8137,0.8243,0.4116,0.436,0.9461,0.9426,0.9494,"0.7403(0.73-0.75)","0.819(0.81-0.82)","0.4238(0.41-0.44)","0.9461(0.94-0.95)",0.181,""
"468","Bangladesh","IF1",0.63,0.7401,0.8106,0.7313,0.7166,0.7456,0.8248,0.4288,0.8195,0.83,0.4164,0.4411,0.9447,0.9412,0.948,"0.7313(0.72-0.75)","0.8248(0.82-0.83)","0.4288(0.42-0.44)","0.9447(0.94-0.95)",0.1752,""
"469","Bangladesh","IF1",0.64,0.7464,0.8142,0.7223,0.7075,0.7367,0.8307,0.434,0.8255,0.8358,0.4215,0.4466,0.9433,0.9398,0.9466,"0.7223(0.71-0.74)","0.8307(0.83-0.84)","0.434(0.42-0.45)","0.9433(0.94-0.95)",0.1693,""
"470","Bangladesh","IF1",0.65,0.753,0.8182,0.7141,0.6992,0.7287,0.837,0.4405,0.8318,0.842,0.4279,0.4533,0.9421,0.9386,0.9455,"0.7141(0.7-0.73)","0.837(0.83-0.84)","0.4405(0.43-0.45)","0.9421(0.94-0.95)",0.163,"3/4 Xpert Saved"
"471","Bangladesh","IF1",0.66,0.7571,0.8196,0.7051,0.69,0.7198,0.8402,0.4424,0.8351,0.8452,0.4296,0.4552,0.9406,0.9371,0.944,"0.7051(0.69-0.72)","0.8402(0.84-0.85)","0.4424(0.43-0.46)","0.9406(0.94-0.94)",0.1598,""
"472","Bangladesh","IF1",0.67,0.7606,0.8203,0.6961,0.6809,0.7109,0.8427,0.443,0.8376,0.8476,0.4301,0.4559,0.9391,0.9355,0.9425,"0.6961(0.68-0.71)","0.8427(0.84-0.85)","0.443(0.43-0.46)","0.9391(0.94-0.94)",0.1573,""
"473","Bangladesh","IF1",0.68,0.7646,0.8213,0.686,0.6707,0.701,0.8456,0.4441,0.8406,0.8505,0.431,0.4571,0.9374,0.9338,0.9409,"0.686(0.67-0.7)","0.8456(0.84-0.85)","0.4441(0.43-0.46)","0.9374(0.93-0.94)",0.1544,""
"474","Bangladesh","IF1",0.69,0.7685,0.8227,0.6778,0.6624,0.6929,0.8487,0.4462,0.8437,0.8536,0.433,0.4593,0.9361,0.9325,0.9396,"0.6778(0.66-0.69)","0.8487(0.84-0.85)","0.4462(0.43-0.46)","0.9361(0.93-0.94)",0.1513,""
"475","Bangladesh","IF1",0.7,0.7727,0.8239,0.6679,0.6524,0.6832,0.8519,0.4477,0.8469,0.8567,0.4345,0.461,0.9345,0.9309,0.938,"0.6679(0.65-0.68)","0.8519(0.85-0.86)","0.4477(0.43-0.46)","0.9345(0.93-0.94)",0.1481,""
"476","Bangladesh","IF1",0.71,0.7805,0.8265,0.6507,0.635,0.6662,0.8581,0.4518,0.8532,0.8628,0.4383,0.4654,0.9318,0.9281,0.9354,"0.6507(0.64-0.67)","0.8581(0.85-0.86)","0.4518(0.44-0.47)","0.9318(0.93-0.94)",0.1419,""
"477","Bangladesh","IF1",0.72,0.789,0.8305,0.6363,0.6204,0.6519,0.8654,0.4595,0.8607,0.8701,0.4457,0.4733,0.9297,0.926,0.9333,"0.6363(0.62-0.65)","0.8654(0.86-0.87)","0.4595(0.45-0.47)","0.9297(0.93-0.93)",0.1346,""
"478","Bangladesh","IF1",0.73,0.7963,0.8335,0.6221,0.6061,0.6378,0.8715,0.4654,0.8668,0.8761,0.4513,0.4795,0.9277,0.9239,0.9313,"0.6221(0.61-0.64)","0.8715(0.87-0.88)","0.4654(0.45-0.48)","0.9277(0.92-0.93)",0.1285,""
"479","Bangladesh","IF1",0.74,0.8045,0.8368,0.606,0.5899,0.6218,0.8783,0.4723,0.8737,0.8828,0.458,0.4867,0.9254,0.9216,0.929,"0.606(0.59-0.62)","0.8783(0.87-0.88)","0.4723(0.46-0.49)","0.9254(0.92-0.93)",0.1217,""
"480","Bangladesh","IF1",0.75,0.8121,0.8407,0.5939,0.5778,0.6099,0.8851,0.4816,0.8806,0.8894,0.467,0.4963,0.9238,0.92,0.9275,"0.5939(0.58-0.61)","0.8851(0.88-0.89)","0.4816(0.47-0.5)","0.9238(0.92-0.93)",0.1149,""
"481","Bangladesh","IF1",0.76,0.8165,0.8411,0.5808,0.5647,0.5969,0.8879,0.4823,0.8835,0.8922,0.4675,0.4972,0.9218,0.9179,0.9255,"0.5808(0.56-0.6)","0.8879(0.88-0.89)","0.4823(0.47-0.5)","0.9218(0.92-0.93)",0.1121,""
"482","Bangladesh","IF1",0.77,0.8204,0.8412,0.5685,0.5523,0.5847,0.8903,0.4823,0.8859,0.8945,0.4673,0.4973,0.9199,0.916,0.9236,"0.5685(0.55-0.58)","0.8903(0.89-0.89)","0.4823(0.47-0.5)","0.9199(0.92-0.92)",0.1097,""
"483","Bangladesh","IF1",0.78,0.8246,0.8416,0.5557,0.5394,0.5719,0.893,0.4828,0.8886,0.8972,0.4676,0.498,0.9179,0.914,0.9217,"0.5557(0.54-0.57)","0.893(0.89-0.9)","0.4828(0.47-0.5)","0.9179(0.91-0.92)",0.107,""
"484","Bangladesh","IF1",0.79,0.8283,0.8422,0.5456,0.5293,0.5618,0.8955,0.4841,0.8912,0.8996,0.4688,0.4995,0.9164,0.9125,0.9202,"0.5456(0.53-0.56)","0.8955(0.89-0.9)","0.4841(0.47-0.5)","0.9164(0.91-0.92)",0.1045,""
"485","Bangladesh","IF1",0.8,0.8322,0.8423,0.5333,0.517,0.5496,0.8979,0.4843,0.8936,0.902,0.4687,0.4998,0.9145,0.9106,0.9184,"0.5333(0.52-0.55)","0.8979(0.89-0.9)","0.4843(0.47-0.5)","0.9145(0.91-0.92)",0.1021,""
"486","Bangladesh","IF1",0.81,0.8414,0.8443,0.5096,0.4932,0.5259,0.9045,0.4896,0.9004,0.9085,0.4736,0.5056,0.9112,0.9072,0.9151,"0.5096(0.49-0.53)","0.9045(0.9-0.91)","0.4896(0.47-0.51)","0.9112(0.91-0.92)",0.0955,""
"487","Bangladesh","IF1",0.82,0.8494,0.8463,0.4899,0.4736,0.5062,0.9104,0.4957,0.9064,0.9143,0.4793,0.5121,0.9085,0.9044,0.9124,"0.4899(0.47-0.51)","0.9104(0.91-0.91)","0.4957(0.48-0.51)","0.9085(0.9-0.91)",0.0896,""
"488","Bangladesh","IF1",0.83,0.8579,0.8499,0.4735,0.4572,0.4898,0.9175,0.5079,0.9137,0.9213,0.491,0.5248,0.9065,0.9024,0.9104,"0.4735(0.46-0.49)","0.9175(0.91-0.92)","0.5079(0.49-0.52)","0.9065(0.9-0.91)",0.0825,""
"489","Bangladesh","IF1",0.84,0.8659,0.8513,0.4522,0.436,0.4685,0.9231,0.5138,0.9193,0.9267,0.4964,0.5312,0.9036,0.8995,0.9076,"0.4522(0.44-0.47)","0.9231(0.92-0.93)","0.5138(0.5-0.53)","0.9036(0.9-0.91)",0.0769,""
"490","Bangladesh","IF1",0.85,0.8747,0.8529,0.4282,0.4121,0.4444,0.9292,0.5209,0.9256,0.9327,0.5029,0.5389,0.9004,0.8963,0.9044,"0.4282(0.41-0.44)","0.9292(0.93-0.93)","0.5209(0.5-0.54)","0.9004(0.9-0.9)",0.0708,""
"491","Bangladesh","IF1",0.86,0.884,0.8541,0.402,0.386,0.4181,0.9354,0.5282,0.932,0.9388,0.5094,0.5468,0.8969,0.8927,0.901,"0.402(0.39-0.42)","0.9354(0.93-0.94)","0.5282(0.51-0.55)","0.8969(0.89-0.9)",0.0646,"Radiologists' specificity = 0.89(0.886-0.894)"
"492","Bangladesh","IF1",0.87,0.8939,0.8558,0.3749,0.3592,0.3908,0.9423,0.5386,0.939,0.9454,0.5191,0.5581,0.8934,0.8892,0.8975,"0.3749(0.36-0.39)","0.9423(0.94-0.95)","0.5386(0.52-0.56)","0.8934(0.89-0.9)",0.0577,""
"493","Bangladesh","IF1",0.88,0.9037,0.8576,0.3487,0.3333,0.3644,0.9491,0.5521,0.946,0.9521,0.5316,0.5725,0.8902,0.8859,0.8943,"0.3487(0.33-0.36)","0.9491(0.95-0.95)","0.5521(0.53-0.57)","0.8902(0.89-0.89)",0.0508999999999999,""
"494","Bangladesh","IF1",0.89,0.9125,0.8591,0.3247,0.3095,0.3401,0.9551,0.5654,0.9522,0.9579,0.5439,0.5867,0.8872,0.883,0.8914,"0.3247(0.31-0.34)","0.9551(0.95-0.96)","0.5654(0.54-0.59)","0.8872(0.88-0.89)",0.0449000000000001,""
"495","Bangladesh","IF1",0.9,0.922,0.8598,0.296,0.2813,0.3111,0.9612,0.5784,0.9585,0.9638,0.5557,0.6009,0.8836,0.8794,0.8878,"0.296(0.28-0.31)","0.9612(0.96-0.96)","0.5784(0.56-0.6)","0.8836(0.88-0.89)",0.0387999999999999,""
"496","Bangladesh","IF1",0.91,0.9287,0.8581,0.2684,0.2541,0.2831,0.9642,0.5738,0.9615,0.9667,0.55,0.5974,0.88,0.8756,0.8842,"0.2684(0.25-0.28)","0.9642(0.96-0.97)","0.5738(0.55-0.6)","0.88(0.88-0.88)",0.0358000000000001,""
"497","Bangladesh","IF1",0.92,0.9356,0.8563,0.2398,0.226,0.2539,0.9672,0.5676,0.9646,0.9696,0.5424,0.5924,0.8762,0.8718,0.8805,"0.2398(0.23-0.25)","0.9672(0.96-0.97)","0.5676(0.54-0.59)","0.8762(0.87-0.88)",0.0328000000000001,""
"498","Bangladesh","IF1",0.93,0.9425,0.8545,0.2114,0.1982,0.2249,0.9702,0.5601,0.9677,0.9724,0.5334,0.5864,0.8725,0.8681,0.8768,"0.2114(0.2-0.22)","0.9702(0.97-0.97)","0.5601(0.53-0.59)","0.8725(0.87-0.88)",0.0298,""
"499","Bangladesh","IF1",0.94,0.9496,0.8524,0.1808,0.1684,0.1936,0.9731,0.5471,0.9708,0.9753,0.5186,0.5754,0.8685,0.8641,0.8729,"0.1808(0.17-0.19)","0.9731(0.97-0.98)","0.5471(0.52-0.58)","0.8685(0.86-0.87)",0.0269,""
"500","Bangladesh","IF1",0.95,0.9555,0.8508,0.1565,0.1448,0.1686,0.9756,0.5355,0.9734,0.9777,0.5051,0.5657,0.8655,0.861,0.8699,"0.1565(0.14-0.17)","0.9756(0.97-0.98)","0.5355(0.51-0.57)","0.8655(0.86-0.87)",0.0244,""
"501","Bangladesh","IF1",0.96,0.9648,0.8505,0.1248,0.1143,0.1359,0.981,0.5408,0.979,0.9828,0.5065,0.5748,0.8618,0.8573,0.8662,"0.1248(0.11-0.14)","0.981(0.98-0.98)","0.5408(0.51-0.57)","0.8618(0.86-0.87)",0.019,""
"502","Bangladesh","IF1",0.97,0.9735,0.8497,0.0939,0.0847,0.1039,0.9856,0.54,0.9839,0.9872,0.5004,0.5793,0.8582,0.8536,0.8626,"0.0939(0.08-0.1)","0.9856(0.98-0.99)","0.54(0.5-0.58)","0.8582(0.85-0.86)",0.0144,""
"503","Bangladesh","IF1",0.98,0.9824,0.8486,0.0612,0.0536,0.0694,0.9902,0.5283,0.9887,0.9915,0.4796,0.5767,0.8544,0.8498,0.8588,"0.0612(0.05-0.07)","0.9902(0.99-0.99)","0.5283(0.48-0.58)","0.8544(0.85-0.86)",0.00980000000000003,""
"504","Bangladesh","IF1",0.99,0.9918,0.8483,0.0289,0.0238,0.0349,0.9956,0.5408,0.9946,0.9964,0.4683,0.612,0.8508,0.8462,0.8553,"0.0289(0.02-0.03)","0.9956(0.99-1)","0.5408(0.47-0.61)","0.8508(0.85-0.86)",0.00439999999999996,""
"505","Bangladesh","IF1",1,1,0.8476,0,0,0.001,1,NA,0.9998,1,0,1,0.8476,0.843,0.8521,"0(0-0)","1(1-1)","NaN(0-1)","0.8476(0.84-0.85)",0,""
"506","Bangladesh","IF2",0,0,0.1524,1,0.999,1,0,0.1524,0,2e-04,0.1479,0.157,NA,0,1,"1(1-1)","0(0-0)","0.1524(0.15-0.16)","NaN(0-1)",1,""
"507","Bangladesh","IF2",0.01,0,0.1524,1,0.999,1,0,0.1524,0,2e-04,0.1479,0.157,NA,0,1,"1(1-1)","0(0-0)","0.1524(0.15-0.16)","NaN(0-1)",1,""
"508","Bangladesh","IF2",0.02,0,0.1524,1,0.999,1,0,0.1524,0,2e-04,0.1479,0.157,NA,0,1,"1(1-1)","0(0-0)","0.1524(0.15-0.16)","NaN(0-1)",1,""
"509","Bangladesh","IF2",0.03,0,0.1524,1,0.999,1,0,0.1524,0,2e-04,0.1479,0.157,NA,0,1,"1(1-1)","0(0-0)","0.1524(0.15-0.16)","NaN(0-1)",1,""
"510","Bangladesh","IF2",0.04,0,0.1524,1,0.999,1,0,0.1524,0,2e-04,0.1479,0.157,NA,0,1,"1(1-1)","0(0-0)","0.1524(0.15-0.16)","NaN(0-1)",1,""
"511","Bangladesh","IF2",0.05,1e-04,0.1525,1,0.999,1,1e-04,0.1524,0,4e-04,0.1479,0.157,1,0.1581,1,"1(1-1)","1e-04(0-0)","0.1524(0.15-0.16)","1(0.16-1)",0.9999,""
"512","Bangladesh","IF2",0.06,0.002,0.1544,1,0.999,1,0.0024,0.1527,0.0017,0.0031,0.1482,0.1573,1,0.926,1,"1(1-1)","0.0024(0-0)","0.1527(0.15-0.16)","1(0.93-1)",0.9976,""
"513","Bangladesh","IF2",0.07,0.0112,0.1631,0.9984,0.9964,0.9994,0.0129,0.1539,0.0114,0.0146,0.1493,0.1585,0.9777,0.9521,0.9918,"0.9984(1-1)","0.0129(0.01-0.01)","0.1539(0.15-0.16)","0.9777(0.95-0.99)",0.9871,""
"514","Bangladesh","IF2",0.08,0.0347,0.1861,0.997,0.9946,0.9985,0.0404,0.1574,0.0377,0.0431,0.1527,0.1621,0.9868,0.9765,0.9934,"0.997(0.99-1)","0.0404(0.04-0.04)","0.1574(0.15-0.16)","0.9868(0.98-0.99)",0.9596,""
"515","Bangladesh","IF2",0.09,0.0696,0.2202,0.9943,0.9912,0.9964,0.0811,0.1628,0.0773,0.0849,0.158,0.1677,0.9874,0.9809,0.9922,"0.9943(0.99-1)","0.0811(0.08-0.08)","0.1628(0.16-0.17)","0.9874(0.98-0.99)",0.9189,""
"516","Bangladesh","IF2",0.1,0.1104,0.26,0.9907,0.987,0.9936,0.1286,0.1697,0.124,0.1333,0.1647,0.1748,0.9872,0.9821,0.9911,"0.9907(0.99-0.99)","0.1286(0.12-0.13)","0.1697(0.16-0.17)","0.9872(0.98-0.99)",0.8714,""
"517","Bangladesh","IF2",0.11,0.1548,0.3034,0.9877,0.9836,0.991,0.1804,0.1781,0.1751,0.1857,0.1728,0.1834,0.9879,0.9838,0.9912,"0.9877(0.98-0.99)","0.1804(0.18-0.19)","0.1781(0.17-0.18)","0.9879(0.98-0.99)",0.8196,""
"518","Bangladesh","IF2",0.12,0.1948,0.3422,0.9836,0.979,0.9875,0.2269,0.1862,0.2212,0.2327,0.1807,0.1917,0.9872,0.9835,0.9902,"0.9836(0.98-0.99)","0.2269(0.22-0.23)","0.1862(0.18-0.19)","0.9872(0.98-0.99)",0.7731,""
"519","Bangladesh","IF2",0.13,0.232,0.378,0.9792,0.9741,0.9836,0.2699,0.1943,0.2638,0.2761,0.1886,0.2001,0.9864,0.983,0.9892,"0.9792(0.97-0.98)","0.2699(0.26-0.28)","0.1943(0.19-0.2)","0.9864(0.98-0.99)",0.7301,""
"520","Bangladesh","IF2",0.14,0.2642,0.4091,0.9757,0.9702,0.9804,0.3073,0.2021,0.3009,0.3137,0.1962,0.2081,0.986,0.9828,0.9887,"0.9757(0.97-0.98)","0.3073(0.3-0.31)","0.2021(0.2-0.21)","0.986(0.98-0.99)",0.6927,""
"521","Bangladesh","IF2",0.15,0.2946,0.4387,0.9727,0.9669,0.9777,0.3427,0.2101,0.3362,0.3492,0.204,0.2163,0.9859,0.9828,0.9885,"0.9727(0.97-0.98)","0.3427(0.34-0.35)","0.2101(0.2-0.22)","0.9859(0.98-0.99)",0.6573,""
"522","Bangladesh","IF2",0.16,0.3197,0.4628,0.9697,0.9636,0.975,0.3717,0.2172,0.365,0.3784,0.2109,0.2236,0.9856,0.9826,0.9881,"0.9697(0.96-0.98)","0.3717(0.36-0.38)","0.2172(0.21-0.22)","0.9856(0.98-0.99)",0.6283,""
"523","Bangladesh","IF2",0.17,0.3434,0.4855,0.9664,0.9601,0.972,0.3991,0.2243,0.3924,0.4059,0.2178,0.2309,0.9851,0.9822,0.9876,"0.9664(0.96-0.97)","0.3991(0.39-0.41)","0.2243(0.22-0.23)","0.9851(0.98-0.99)",0.6009,""
"524","Bangladesh","IF2",0.18,0.3656,0.5062,0.9615,0.9547,0.9675,0.4244,0.2309,0.4176,0.4312,0.2243,0.2377,0.9839,0.9811,0.9865,"0.9615(0.95-0.97)","0.4244(0.42-0.43)","0.2309(0.22-0.24)","0.9839(0.98-0.99)",0.5756,""
"525","Bangladesh","IF2",0.19,0.3852,0.5247,0.9579,0.9509,0.9642,0.4469,0.2374,0.44,0.4537,0.2306,0.2444,0.9834,0.9805,0.9859,"0.9579(0.95-0.96)","0.4469(0.44-0.45)","0.2374(0.23-0.24)","0.9834(0.98-0.99)",0.5531,""
"526","Bangladesh","IF2",0.2,0.4041,0.5423,0.9536,0.9463,0.9602,0.4684,0.2439,0.4615,0.4753,0.2368,0.251,0.9825,0.9797,0.985,"0.9536(0.95-0.96)","0.4684(0.46-0.48)","0.2439(0.24-0.25)","0.9825(0.98-0.98)",0.5316,""
"527","Bangladesh","IF2",0.21,0.4188,0.5554,0.9484,0.9407,0.9553,0.4848,0.2487,0.4779,0.4917,0.2415,0.2559,0.9812,0.9784,0.9838,"0.9484(0.94-0.96)","0.4848(0.48-0.49)","0.2487(0.24-0.26)","0.9812(0.98-0.98)",0.5152,"Radiologists' specificity = 0.461(0.454-0.467)"
"528","Bangladesh","IF2",0.22,0.4322,0.5678,0.9451,0.9372,0.9523,0.5,0.2536,0.4931,0.5069,0.2464,0.261,0.9806,0.9778,0.9832,"0.9451(0.94-0.95)","0.5(0.49-0.51)","0.2536(0.25-0.26)","0.9806(0.98-0.98)",0.5,""
"529","Bangladesh","IF2",0.23,0.447,0.5819,0.9427,0.9346,0.95,0.517,0.2597,0.5101,0.5239,0.2523,0.2673,0.9804,0.9776,0.983,"0.9427(0.93-0.95)","0.517(0.51-0.52)","0.2597(0.25-0.27)","0.9804(0.98-0.98)",0.483,""
"530","Bangladesh","IF2",0.24,0.4604,0.5941,0.9386,0.9303,0.9461,0.5321,0.2651,0.5253,0.539,0.2575,0.2727,0.9797,0.9769,0.9822,"0.9386(0.93-0.95)","0.5321(0.53-0.54)","0.2651(0.26-0.27)","0.9797(0.98-0.98)",0.4679,""
"531","Bangladesh","IF2",0.25,0.4718,0.6044,0.935,0.9265,0.9428,0.545,0.2698,0.5381,0.5519,0.2621,0.2776,0.979,0.9762,0.9816,"0.935(0.93-0.94)","0.545(0.54-0.55)","0.2698(0.26-0.28)","0.979(0.98-0.98)",0.455,""
"532","Bangladesh","IF2",0.26,0.4822,0.6138,0.9317,0.9231,0.9397,0.5566,0.2742,0.5498,0.5635,0.2664,0.2821,0.9784,0.9756,0.981,"0.9317(0.92-0.94)","0.5566(0.55-0.56)","0.2742(0.27-0.28)","0.9784(0.98-0.98)",0.4434,""
"533","Bangladesh","IF2",0.27,0.4912,0.6222,0.9298,0.9211,0.9379,0.5669,0.2785,0.5601,0.5737,0.2705,0.2865,0.9782,0.9754,0.9808,"0.9298(0.92-0.94)","0.5669(0.56-0.57)","0.2785(0.27-0.29)","0.9782(0.98-0.98)",0.4331,""
"534","Bangladesh","IF2",0.28,0.5005,0.6306,0.9271,0.9182,0.9353,0.5773,0.2828,0.5705,0.5841,0.2748,0.291,0.9778,0.975,0.9804,"0.9271(0.92-0.94)","0.5773(0.57-0.58)","0.2828(0.27-0.29)","0.9778(0.98-0.98)",0.4227,"1/2 Xpert Saved"
"535","Bangladesh","IF2",0.29,0.509,0.6378,0.9227,0.9136,0.9312,0.5866,0.2864,0.5798,0.5934,0.2782,0.2946,0.9769,0.974,0.9795,"0.9227(0.91-0.93)","0.5866(0.58-0.59)","0.2864(0.28-0.29)","0.9769(0.97-0.98)",0.4134,""
"536","Bangladesh","IF2",0.3,0.5172,0.6447,0.9181,0.9087,0.9268,0.5955,0.2898,0.5887,0.6023,0.2816,0.2982,0.9759,0.973,0.9785,"0.9181(0.91-0.93)","0.5955(0.59-0.6)","0.2898(0.28-0.3)","0.9759(0.97-0.98)",0.4045,""
"537","Bangladesh","IF2",0.31,0.5241,0.6508,0.9156,0.9061,0.9244,0.6032,0.2932,0.5964,0.6099,0.2849,0.3016,0.9755,0.9726,0.9781,"0.9156(0.91-0.92)","0.6032(0.6-0.61)","0.2932(0.28-0.3)","0.9755(0.97-0.98)",0.3968,""
"538","Bangladesh","IF2",0.32,0.5305,0.6561,0.9121,0.9024,0.921,0.61,0.296,0.6033,0.6168,0.2876,0.3045,0.9747,0.9719,0.9774,"0.9121(0.9-0.92)","0.61(0.6-0.62)","0.296(0.29-0.3)","0.9747(0.97-0.98)",0.39,""
"539","Bangladesh","IF2",0.33,0.538,0.6616,0.9058,0.8959,0.9151,0.6178,0.2987,0.611,0.6244,0.2902,0.3074,0.9733,0.9704,0.976,"0.9058(0.9-0.92)","0.6178(0.61-0.62)","0.2987(0.29-0.31)","0.9733(0.97-0.98)",0.3822,""
"540","Bangladesh","IF2",0.34,0.5438,0.6662,0.9017,0.8916,0.9111,0.6239,0.3012,0.6172,0.6305,0.2926,0.3099,0.9725,0.9695,0.9752,"0.9017(0.89-0.91)","0.6239(0.62-0.63)","0.3012(0.29-0.31)","0.9725(0.97-0.98)",0.3761,""
"541","Bangladesh","IF2",0.35,0.5506,0.6716,0.8971,0.8868,0.9067,0.6311,0.3042,0.6244,0.6377,0.2955,0.313,0.9715,0.9685,0.9743,"0.8971(0.89-0.91)","0.6311(0.62-0.64)","0.3042(0.3-0.31)","0.9715(0.97-0.97)",0.3689,""
"542","Bangladesh","IF2",0.36,0.5567,0.6759,0.8913,0.8808,0.9012,0.6372,0.3064,0.6305,0.6438,0.2976,0.3152,0.9702,0.9672,0.9731,"0.8913(0.88-0.9)","0.6372(0.63-0.64)","0.3064(0.3-0.32)","0.9702(0.97-0.97)",0.3628,""
"543","Bangladesh","IF2",0.37,0.5629,0.6805,0.8861,0.8754,0.8962,0.6436,0.3089,0.637,0.6502,0.3001,0.3178,0.9692,0.9661,0.972,"0.8861(0.88-0.9)","0.6436(0.64-0.65)","0.3089(0.3-0.32)","0.9692(0.97-0.97)",0.3564,"Radiologists' specificity = 0.627(0.621-0.634)"
"544","Bangladesh","IF2",0.38,0.5687,0.6846,0.8804,0.8694,0.8907,0.6494,0.311,0.6428,0.656,0.3021,0.3201,0.9679,0.9649,0.9708,"0.8804(0.87-0.89)","0.6494(0.64-0.66)","0.311(0.3-0.32)","0.9679(0.96-0.97)",0.3506,""
"545","Bangladesh","IF2",0.39,0.5751,0.6899,0.8766,0.8655,0.8871,0.6563,0.3144,0.6498,0.6629,0.3054,0.3235,0.9673,0.9642,0.9702,"0.8766(0.87-0.89)","0.6563(0.65-0.66)","0.3144(0.31-0.32)","0.9673(0.96-0.97)",0.3437,""
"546","Bangladesh","IF2",0.4,0.5823,0.6961,0.8733,0.8621,0.8839,0.6642,0.3186,0.6577,0.6707,0.3095,0.3278,0.9668,0.9637,0.9697,"0.8733(0.86-0.88)","0.6642(0.66-0.67)","0.3186(0.31-0.33)","0.9668(0.96-0.97)",0.3358,""
"547","Bangladesh","IF2",0.41,0.5887,0.7013,0.8692,0.8578,0.88,0.6711,0.3221,0.6646,0.6775,0.3129,0.3314,0.9661,0.963,0.9691,"0.8692(0.86-0.88)","0.6711(0.66-0.68)","0.3221(0.31-0.33)","0.9661(0.96-0.97)",0.3289,""
"548","Bangladesh","IF2",0.42,0.5948,0.7059,0.8646,0.853,0.8755,0.6774,0.3251,0.6709,0.6838,0.3158,0.3345,0.9653,0.9622,0.9682,"0.8646(0.85-0.88)","0.6774(0.67-0.68)","0.3251(0.32-0.33)","0.9653(0.96-0.97)",0.3226,""
"549","Bangladesh","IF2",0.43,0.6003,0.71,0.8602,0.8485,0.8713,0.683,0.3279,0.6766,0.6894,0.3185,0.3374,0.9645,0.9614,0.9675,"0.8602(0.85-0.87)","0.683(0.68-0.69)","0.3279(0.32-0.34)","0.9645(0.96-0.97)",0.317,""
"550","Bangladesh","IF2",0.44,0.607,0.7155,0.8561,0.8443,0.8673,0.6902,0.3319,0.6838,0.6966,0.3224,0.3415,0.9639,0.9607,0.9668,"0.8561(0.84-0.87)","0.6902(0.68-0.7)","0.3319(0.32-0.34)","0.9639(0.96-0.97)",0.3098,""
"551","Bangladesh","IF2",0.45,0.6131,0.7202,0.8512,0.8392,0.8626,0.6966,0.3353,0.6902,0.7029,0.3257,0.345,0.963,0.9598,0.966,"0.8512(0.84-0.86)","0.6966(0.69-0.7)","0.3353(0.33-0.34)","0.963(0.96-0.97)",0.3034,""
"552","Bangladesh","IF2",0.46,0.6187,0.7241,0.846,0.8339,0.8575,0.7022,0.3381,0.6959,0.7085,0.3284,0.3479,0.9621,0.9589,0.9651,"0.846(0.83-0.86)","0.7022(0.7-0.71)","0.3381(0.33-0.35)","0.9621(0.96-0.97)",0.2978,""
